,prod,WorldExport,EUExport,EUTopExporter,EUWorldMarketShare,hhi,euhhi,POPIS,description
5068,860800,1092064842.0,556507245.0,DEU,0.509591760120046,0.06465393245995957,0.12006102914352952,"Materiál svrškový kolej,přístr.mech.návěst.ap","Railway or tramway track fixtures and fittings: mechanical (including electro-mechanical) signalling, safety or traffic control equipment for railways, tramways, roads, inland waterways, parking facilities, port installations or airfields: parts thereof"
5069,860900,6332650685.0,1548505502.0,POL,0.24452722548993716,0.2874599860156681,0.10293827331096454,Kontejnery(vč nádržkových),Containers: (including containers for transport of fluids) specially designed and equipped for carriage by one or more modes of transport
5070,870110,450457297.0,117107254.0,DEU,0.2599741524444658,0.08758751728470743,0.1301137659080054,Jednonápravové traktory,Tractors: single axle
5071,870121,52593468283.0,26167798143.0,NLD,0.49754844084808764,0.12219177114576664,0.1602247060307011,"Silniční návěsové tahače, pouze se vznětovým pístovým motorem s vnitřním spalováním (dieselovým motorem nebo motorem se","Tractors: road tractors for semi-trailers, with only compression-ignition internal combustion piston engine (diesel or semi-diesel)"
5072,870122,150192237.0,103787978.0,SWE,0.6910342376750138,0.07104835225808316,0.11556099236506856,"Silniční návěsové tahače, se vznětovým pístovým motorem s vnitřním spalováním (dieselovým motorem nebo motorem se žárovo","Tractors: road tractors for semi-trailers, with both compression-ignition internal combustion piston engine (diesel or semi-diesel) and electric motors for propulsion"
5073,870123,87738918.0,51244851.0,NLD,0.5840606673540242,0.15543896872335086,0.15352171279170582,"Silniční návěsové tahače, se zážehovým spalovacím pístovým motorem s vnitřním spalováním a s elektrickým motorem jako hn","Tractors: road tractors for semi-trailers, with both spark-ignition internal combustion piston engine and electric motors for propulsion"
5074,870124,377564079.0,281980239.0,SWE,0.7468407475277858,0.26726243424614804,0.4214393387578662,"Silniční návěsové tahače, pouze s elektrickým hnacím motorem","Tractors: road tractors for semi-trailers, with only electric motors for propulsion"
5075,870129,926008827.9999999,544867115.0,NLD,0.5884038019127827,0.16162995824028834,0.1667742954639039,"Silniční návěsové tahače, pouze se zážehovým spalovacím pístovým motorem s vnitřním spalováním (nebo jiné než jsou zahrn","Tractors: road tractors for semi-trailers, with other propulsion methods n.e.c. in item no 8701.2"
5076,870130,2404155374.0,623910696.0,DEU,0.25951346686963334,0.30906449090527344,0.2718875523519923,Pásové traktory a tahače (kromě jednonápravových),Tractors: track-laying
5077,870191,971207796.0,261782627.0,FRA,0.26954337483510066,0.10186394680508157,0.1161869936325395,"Traktory s výkonem motoru <= 18 kW (kromě čísla 8709, jednonápravových traktorů, silničních návěsových tahačů a pásových",Tractors: n.e.c. in heading no 8701 (other than tractors of heading no 8709): of an engine power not exceeding 18kW
5078,870192,2538260592.0,360386199.0,ITA,0.14198156018174513,0.13707195630252866,0.11073710573434932,"Traktory s výkonem motoru > 18 kW ale <= 37 kW (kromě čísla 8709, jednonápravových traktorů, silničních návěsových tahač",Tractors: n.e.c. in heading no 8701 (other than tractors of heading no 8709): of an engine power exceeding 18kW but not exceeding 37kW
5079,870193,5901915901.0,2131916967.0,ITA,0.36122455872994996,0.09035689501653985,0.27229528762057903,"Traktory s výkonem motoru > 37 kW ale <= 75 kW (kromě čísla 8709, jednonápravových traktorů, silničních návěsových tahač",Tractors: n.e.c. in heading no 8701 (other than tractors of heading no 8709): of an engine power exceeding 37kW but not exceeding 75kW
5080,870194,9514741631.0,7093319354.0,DEU,0.7455083521016735,0.17551968970951184,0.29658474543959024,"Traktory s výkonem motoru > 75 kW ale <= 130 kW (kromě čísla 8709, jednonápravových traktorů, silničních návěsových taha",Tractors: n.e.c. in heading no 8701 (other than tractors of heading no 8709): of an engine power exceeding 75kW but not exceeding 130kW
5081,870195,12588732444.0,8197443902.0,DEU,0.6511730977257395,0.18399444867950274,0.32375400268561333,"Traktory s výkonem motoru > 130 kW (kromě čísla 8709, jednonápravových traktorů, silničních návěsových tahačů a pásových",Tractors: n.e.c. in heading no 8701 (other than tractors of heading no 8709): of an engine power exceeding 130kW
5082,870210,12924555580.0,4275403865.0,DEU,0.33079697313661904,0.08430005060071973,0.1364015183441045,"Motorová vozidla pro dopravu >= 10 osob, včetně řidiče, pouze se vznětovým pístovým motorem s vnitřním spalováním (diese","Vehicles: public transport type (carries 10 or more persons, including driver), with only compression-ignition internal combustion piston engine (diesel or semi-diesel), new or used"
5083,870220,799594968.0,171340479.0,POL,0.21428408864123819,0.17821161360316715,0.22024075251536926,"Motorová vozidla pro dopravu >= 10 osob, včetně řidiče, se vznětovým pístovým motorem s vnitřním spalováním (dieselovým","Vehicles: public transport type (carries 10 or more persons, including driver), with both compression-ignition internal combustion piston engine (diesel or semi-diesel) and electric motor for propulsion, new or used"
5084,870230,222560908.0,79646432.0,DEU,0.35786352920522774,0.15798427140750163,0.1437464718081556,"Motorová vozidla pro dopravu >= 10 osob, včetně řidiče, se zážehovým vratným spalovacím pístovým motorem s vnitřním spal","Vehicles: public transport type (carries 10 or more persons, including driver), with both compression-ignition internal combustion piston engine (diesel or semi-diesel) and electric motor for propulsion, new or used"
5085,870240,3488069807.0,1160615298.0,POL,0.3327385523279466,0.2908421084929032,0.20927814968565078,"Motorová vozidla pro dopravu >= 10 osob, včetně řidiče, pouze s elektrickým hnacím motorem","Vehicles: public transport type (carries 10 or more persons, including driver), with only electric motor for propulsion, new or used"
5086,870290,2441804983.0,616930028.0,CZE,0.25265327587383335,0.12078450235552869,0.19143559989838146,"Vozidla motor.veř.os.dopravy,ne píst.vznět.m.","Vehicles: public transport type (carries 10 or more persons, including driver), n.e.c. in heading 8702, new or used"
5087,870310,5623559035.0,449255105.0,FIN,0.07988803926551115,0.26720912531177116,0.30420530027628445,"Vozidla mot.k jízdě na sněhu,př.osob na golfu","Vehicles: specially designed for travelling on snow, golf cars and similar vehicles"
5088,870321,51240902688.0,28635668285.0,ESP,0.5588439465900769,0.06345607552066429,0.147634288082149,"Vozidla,motor vratný píst.zážehový,do 1000cm3","Vehicles: with only spark-ignition internal combustion piston engine, cylinder capacity not over 1000cc"
5089,870322,135471011683.0,57234543396.0,DEU,0.4224855390460058,0.06918813569785033,0.13930360587634757,"Vozidla,motor vratný píst.zážeh,1000-1500cm3","Vehicles: with only spark-ignition internal combustion piston engine, cylinder capacity over 1000 but not over 1500cc"
5090,870323,263380156398.0,97002045891.0,DEU,0.36829671307665984,0.09801551946939299,0.2875552410337133,"Vozidla,motor vratný píst.zážeh,1500-3000cm3","Vehicles: with only spark-ignition internal combustion reciprocating piston engine, cylinder capacity over 1500 but not over 3000cc"
5091,870324,98501418459.0,29345506406.0,DEU,0.29791963268239335,0.11270484219860014,0.25973431847308276,"Vozidla,motor vratný píst.zážeh,nad 3000cm3","Vehicles: with only spark-ignition internal combustion reciprocating piston engine, cylinder capacity over 3000cc"
5092,870331,11469432982.0,9882200390.0,FRA,0.8616119389257529,0.14424650197262465,0.18785126670158903,"Vozidla,motor pístový vznětový,do 1500cm3","Vehicles: with only compression-ignition internal combustion piston engine (diesel or semi-diesel), cylinder capacity not over 1500cc"
5093,870332,64761950304.0,50441475463.0,DEU,0.7788751763376789,0.12249807270245736,0.19014618281322132,"Vozidla,motor pístový vznětový,1500-2500cm3","Vehicles: with only compression-ignition internal combustion piston engine (diesel or semi-diesel), cylinder capacity over 1500 but not over 2500cc"
5094,870333,24473165420.0,9615079810.0,DEU,0.39288255707789843,0.12446163181550457,0.2692803884306844,"Vozidla,motor pístový vznětový,nad 2500cm3","Vehicles: with only compression-ignition internal combustion piston engine (diesel or semi-diesel), cylinder capacity over 2500cc"
5095,870340,102373380378.0,43095956921.0,DEU,0.4209683880895009,0.11182320934362125,0.153946945389943,"Osobní automobily a jiná motorová vozidla konstruovaná především pro přepravu < 10 osob, včetně osobních dodávkových aut","Vehicles: with both spark-ignition internal combustion piston engine and electric motor for propulsion, incapable of being charged by plugging to external source of electric power"
5096,870350,14171756261.0,9294475758.0,DEU,0.6558450192639819,0.17243961120911866,0.31940845343234786,"Osobní automobily a jiná motorová vozidla konstruovaná především pro přepravu < 10 osob, včetně osobních dodávkových aut","Vehicles: with both compression-ignition internal combustion piston engine (diesel or semi-diesel) and electric motor for propulsion, incapable of being charged by plugging to external source of electric power"
5097,870360,59867465831.0,36460757069.0,DEU,0.6090245605505527,0.10986899139819986,0.22141398023910636,"Osobní automobily a jiná motorová vozidla konstruovaná především pro přepravu < 10 osob, včetně osobních dodávkových aut","Vehicles: with both spark-ignition internal combustion piston engine and electric motor for propulsion, capable of being charged by plugging to external source of electric power"
5098,870370,2927168776.0,1881263807.0,DEU,0.6426905829361717,0.34300851580012903,0.6488987668048531,"Osobní automobily a jiná motorová vozidla konstruovaná především pro přepravu < 10 osob, včetně osobních dodávkových aut","Vehicles: with both compression-ignition internal combustion piston engine (diesel or semi-diesel) and electric motor for propulsion, capable of being charged by plugging to external source of electric power"
5099,870380,149687040819.0,78907641218.0,DEU,0.5271507859749481,0.14363152650087602,0.2959801926744036,Osobní automobily a jiná motorová vozidla konstruovaná především pro přepravu < 10 osob včetně osobních dodávkových auto,Vehicles: with only electric motor for propulsion
5100,870390,2284052355.0,860290721.0,FRA,0.3766510514160259,0.17470734477222788,0.1102735326105714,"Osobní automobily a jiná motorová vozidla konstruovaná především pro přepravu < 10 osob, včetně osobních dodávkových aut",Vehicles: for transport of persons (other than those of heading no. 8702) n.e.c. in heading no. 8703
5101,870410,12336483176.0,2648965535.0,SWE,0.21472614984418148,0.10621633936813318,0.22902315390224204,Vozy terénní vyklápěcí(dampry),"Vehicles: dumpers, designed for off-highway use, for transport of goods"
5102,870421,72297989859.0,31053949417.0,DEU,0.429527148369731,0.07134176034149549,0.15487192178390452,"Motorová vozidla pro přepravu nákladu, pouze se vznětovým pístovým motorem s vnitřním spalováním (dieselovým motorem neb","Vehicles: with only compression-ignition internal combustion piston engine (diesel or semi-diesel), for transport of goods, (of a gvw not exceeding 5 tonnes), n.e.c. in item no 8704.1"
5103,870422,21414379207.0,8063618841.0,DEU,0.37655160409058874,0.08644776925057722,0.1315696689855409,"Motorová vozidla pro přepravu nákladu, pouze se vznětovým pístovým motorem s vnitřním spalováním (dieselovým motorem neb","Vehicles: with only compression-ignition internal combustion piston engine (diesel or semi-diesel), for transport of goods, (of a g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes), n.e.c. in item no 8704.1"
5104,870423,24163275702.0,12622833728.0,DEU,0.5223974548680586,0.09682115659081905,0.1608640909000336,"Motorová vozidla pro přepravu nákladu, pouze se vznětovým pístovým motorem s vnitřním spalováním (dieselovým motorem neb","Vehicles: with only compression-ignition internal combustion piston engine (diesel or semi-diesel), for transport of goods, (of a g.v.w. exceeding 20 tonnes), n.e.c. in item no 8704.1"
5105,870431,47571207566.0,2144008008.0,ESP,0.045069446787227685,0.30488205401697266,0.3576595613985828,"Motorová vozidla pro přepravu nákladu, pouze se zážehovým spalovacím pístovým motorem s vnitřním spalováním, o celkové h","Vehicles: with only spark-ignition internal combustion piston engine, for transport of goods, (of a g.v.w. not exceeding 5 tonnes), n.e.c. in item no 8704.1"
5106,870432,1690820754.0,304846397.0,NLD,0.18029492261602556,0.2815572852455124,0.3157210334998596,"Motorová vozidla pro přepravu nákladu, pouze se zážehovým spalovacím pístovým motorem s vnitřním spalováním, o celkové h","Vehicles: with only spark-ignition internal combustion piston engine, for transport of goods, (of a g.v.w. exceeding 5 tonnes), n.e.c. in item no 8704.1"
5107,870441,662101268.0,385888252.0,FRA,0.5828236112062544,0.20052474050814784,0.3237388122458325,"Motorová vozidla pro přepravu nákladu, se vznětovým pístovým motorem s vnitřním spalováním (dieselovým motorem nebo moto","Vehicles: with both compression-ignition internal combustion piston engine (diesel/semi-diesel) and electric motor as motor for propulsion, unassembled as in section 14, (gvw not exceeding 5000kg), for the transport of goods, vans"
5108,870442,117483578.0,66569111.0,SWE,0.5666248179809437,0.12927272810057572,0.15671748828664767,"Motorová vozidla pro přepravu nákladu, se vznětovým pístovým motorem s vnitřním spalováním (dieselovým motorem nebo moto","Vehicles: with both compression-ignition internal combustion piston engine (diesel/semi-diesel) and electric motors for propulsion, of a g.v.w. exceeding 5,000kg but not exceeding 20,000kg"
5109,870443,164577620.0,120829284.0,SWE,0.734178097848298,0.113879469218594,0.17890951155317147,"Motorová vozidla pro přepravu nákladu, se vznětovým pístovým motorem s vnitřním spalováním (dieselovým motorem nebo moto","Vehicles: with both compression-ignition internal combustion piston engine (diesel/semi-diesel) and electric motors for propulsion, of a g.v.w. exceeding 20,000kg"
5110,870451,2318640746.0,15835511.0,DEU,0.006829652686522744,0.5076143759361156,0.3570007124282916,"Motorová vozidla pro přepravu nákladu, se zážehovým spalovacím pístovým motorem s vnitřním spalováním a s elektrickým mo","Vehicles: with both spark-ignition internal combustion piston engine and electric motors for propulsion, of a g.v.w. not exceeding 5,000kg"
5111,870452,22790355.0,20406589.0,NLD,0.895404613047932,0.19616542570545087,0.24259160521552678,"Motorová vozidla pro přepravu nákladu, se zážehovým spalovacím pístovým motorem s vnitřním spalováním a s elektrickým mo","Vehicles: with both spark-ignition internal combustion piston engine and electric motors for propulsion, of a g.v.w. exceeding 5,000kg"
5112,870460,5620944490.0,2889222688.0,FRA,0.5140101798087673,0.13400898433024094,0.28040517989661334,"Motorová vozidla pro přepravu nákladu, pouze s elektrickým hnacím motorem (kromě terénních vyklápěcích vozů (damprů) čís",Vehicles: with only electric motor for propulsion
5113,870490,2284998867.0,1765366618.0,ESP,0.7725897126232579,0.2022135993924188,0.3250308865178832,"Motorová vozidla pro přepravu nákladu, s motorem jiným než s motorem s vnitřním spalování nebo s elektrickým motorem (kr","Vehicles: for transport of goods, n.e.c. in heading no. 8704"
5114,870510,5231566147.0,3183537931.0,DEU,0.6085248358802793,0.3362977613525024,0.699385869256693,Automobily jeřábové,Vehicles: crane lorries
5115,870520,194049566.0,49022238.0,DEU,0.2526274034542288,0.09412673104915692,0.17380630094306007,Jeřáby vrtné pojízdné,Vehicles: mobile drilling derricks
5116,870530,1304698727.0,746832854.0,AUT,0.5724178605717303,0.08756649203811223,0.16129297899005057,Automobily požární,Vehicles: fire fighting vehicles
5117,870540,1445271501.0,495468160.0,DEU,0.3428201273305257,0.24525269145284923,0.2806461281319367,Automobily nákladní s míchačkou na beton,Vehicles: concrete-mixer lorries
5118,870590,8316054901.0,4073522518.0,DEU,0.4898383387909286,0.09887638599755821,0.19579740313037333,"Vozidla motorová pro zvl.účely ost,ne os,nákl","Vehicles: break-down lorries, road-sweepers, spraying lorries, mobile workshops, mobile radiological units, and other special purpose vehicles n.e.c. in heading no. 8705"
5119,870600,2848141824.0,1450938301.0,SWE,0.5094333044701639,0.07955599604233735,0.1378282559843531,"Chassis traktorů,autom.osob,náklad,zvl.účelu","Chassis: fitted with engines, for the motor vehicles of heading no. 8701 to 8705"
5120,870710,4092404259.0,1210537446.0,DEU,0.29580104246490085,0.17913612019015443,0.3397499076993669,Karosérie autom.osobních aj pro přepravu osob,Vehicles: bodies (including cabs) for the motor vehicles of heading no. 8703
5121,870790,6699741736.0,4493126739.0,SWE,0.6706417823327272,0.08992812274637547,0.1724389328865462,"Korosérie traktorů,aut.nákladních ap vč kabin","Vehicles: bodies (including cabs) for the motor vehicles of heading no. 8701, 8702, 8704 or 8705"
5122,870810,9440521212.0,4677716815.0,DEU,0.4954934912972896,0.0688476833295158,0.18544990664620384,"Nárazníky traktorů,aut.osobních,nákladních ap","Vehicles: bumpers and parts thereof, for the vehicles of heading no. 8701 to 8705"
5123,870821,3202861192.0,1961411405.0,ROU,0.6123935092470283,0.09131944453064918,0.17833307728855696,Pásy bezpečnostní,"Vehicles: parts of bodies, safety seat belts"
5124,870822,3489848872.0,1511222478.0,POL,0.4330337884041186,0.10540825664733963,0.1460061569115775,"Čelní (ochranná) skla, zadní okna a jiná okna specifikovaná pro motorová vozidla čísel 8701 až 8705","Vehicles: parts and accessories, front windscreens (windshields), rear windows and other windows specified in subheading note 1 to this chapter"
5125,870829,83989829041.0,39424679768.0,DEU,0.46939826188662287,0.06669375484078913,0.1299344817668115,"Části, součásti a příslušenství karoserií traktorů, motorových vozidel pro dopravu >= 10 osob, osobních automobilů a jin","Vehicles: parts and accessories, of bodies, other than safety seat belts"
5126,870830,36451455979.0,16171638632.0,DEU,0.4436486334405029,0.09278081844317915,0.1684390630909968,"Brzdy,servobrzdy;části,součásti","Vehicle parts: brakes, servo-brakes and parts thereof"
5127,870840,71097884699.0,32199030890.0,DEU,0.45288310652725905,0.12119054962041326,0.31607507027471454,"Převodovky,převodové skříně;části,součásti",Vehicle parts: gear boxes and parts thereof
5128,870850,31364179128.0,14792445564.0,DEU,0.47163503000128637,0.08141704715663646,0.1990973983566533,"Nápravy hnací s diferenciálem,nápravy běhounové;části,součásti","Vehicle parts: drive-axles with differential, whether or not provided with other transmission components, and non-driving axles: parts thereof"
5129,870870,22546069336.0,7591837779.0,DEU,0.33672555805006243,0.11622410858136745,0.15312363986502023,"Kola;části,součásti,příslušenství",Vehicle parts: road wheels and parts and accessories thereof
5130,870880,25885764235.0,10316786942.0,DEU,0.3985506028850687,0.08582350610647387,0.20213767363435303,"Sytémy závěsné;části,součásti (vč.tlumičů pérování)",Vehicle parts: suspension systems and parts thereof (including shock-absorbers)
5131,870891,8437721042.0,4018528822.0,DEU,0.47625760581526466,0.08518377263596992,0.12684880156302739,"Chladiče;části,součásti",Vehicle parts: radiators and parts thereof
5132,870892,10538606679.0,6038937938.0,DEU,0.5730300144926777,0.06433198207674075,0.12965160899401712,"Tlumiče výfuku,potrubí výfukové;části,součásti",Vehicle parts: silencers (mufflers) and exhaust pipes: parts thereof
5133,870893,12533425653.0,6119221155.0,DEU,0.4882321341679881,0.0899656868646349,0.25048430643022584,"Spojky;části,součásti",Vehicle parts: clutches and parts thereof
5134,870894,22987751061.0,9485380981.0,DEU,0.412627618762258,0.0803129297894574,0.1584403582137057,"Volanty,sloupky,skříně řízení;části,součásti","Vehicle parts: steering wheels, steering columns and steering boxes: parts thereof"
5135,870895,10575281001.0,4013736853.0,DEU,0.3795394990091006,0.08928414980218918,0.15284791364032285,"Airbagy záchranné s nafuk.systémem;části,součásti",Vehicle parts: safety airbags with inflater system: parts thereof
5136,870899,102334071516.0,49845210901.0,DEU,0.4870832378950804,0.05497483858962669,0.10806289512791087,"Části,přísluš.ost.traktorů,aut.osob,náklad.ap",Vehicle parts and accessories: n.e.c. in heading no. 8708
5137,870911,569944156.0,256406655.0,DEU,0.44988031248450944,0.1302306727200463,0.2289487990517732,Vozíky elek.s vl.pohonem bez zaříz.zdvihacího,"Vehicles: electrical, self-propelled, (not fitted with lifting or handling equipment), of the type used for short distance transport of goods in factories, warehouses, dock areas or airports"
5138,870919,916934396.0,406838200.0,DEU,0.44369390195719083,0.13390004523396082,0.30288950638249895,Vozíky neel.s vl.pohonem bez zaříz.zdvihacího,"Vehicles: (not electrical), self-propelled, without handling equipment, used for short distance transport of goods in factories, airports and such, and tractors of the type used on railway station platforms"
5139,870990,644787489.0,227811541.0,DEU,0.3533125950587419,0.07945518055353173,0.10085460036849757,Části vozíků s vl.pohonem bez zař.zdvihacího,Vehicles: parts of the vehicles of heading no. 8709
5140,871000,14262420960.000002,1382300857.0,DEU,0.09691908974477499,0.4355717241055391,0.19188441994525607,"Tanky aj vozidla bojová obrněná,i se zbraněmi","Tanks and other armoured fighting vehicles: motorised, whether or not fitted with weapons, and parts of such vehicles"
5141,871110,791325885.0,204193306.0,ITA,0.25803946246494897,0.33358828067212676,0.30844950388747444,"Motocykly,motor pístový do 50cm3","Motorcycles (including mopeds) and cycles: fitted with an auxiliary motor, with internal combustion piston engine of a cylinder capacity not exceeding 50cc, with or without side-cars: side-cars"
5142,871120,11114929198.0,1167211877.0,ITA,0.10501298354739191,0.23579111996699723,0.24391372410190046,"Motocykly,motor pístový 50-250cm3","Motorcycles (including mopeds) and cycles: fitted with an auxiliary motor, internal combustion piston engine, of cylinder capacity exceeding 50cc but not exceeding 250cc, with or without side-cars: side-cars"
5143,871130,3338158727.0,1250436465.0,AUT,0.3745886781494558,0.11699745223438895,0.2794616199927683,"Motocykly,motor pístový 250-500cm3","Motorcycles (including mopeds) and cycles: fitted with an auxiliary motor, internal combustion piston engine, of cylinder capacity exceeding 250cc but not exceeding 500cc, with or without side-cars: side-cars"
5144,871140,3450854584.0,1057346563.0,ITA,0.3064013673315653,0.19278916623944992,0.1892991490401205,"Motocykly,motor pístový 500-800cm3","Motorcycles (including mopeds) and cycles: fitted with auxiliary motor, internal combustion piston engine of cylinder capacity exceeding 500cc but not exceeding 800cc, with or without sidecars: side-cars"
5145,871150,7944691148.0,3900795532.0,DEU,0.4909939806762643,0.1454723005201825,0.29388681984867787,"Motocykly,motor pístový nad 800cm3","Motorcycles (including mopeds) and cycles: fitted with auxiliary motor, with internal combustion piston engine of a cylinder capacity exceeding 800cc, with or without side-cars: side-cars"
5146,871160,11683422794.0,5457763434.0,DEU,0.46713737320221127,0.15659965476171825,0.13272361346599762,Motocykly (včetně mopedů) a jízdní kola s elektrickým hnacím motorem,"Motorcycles (including mopeds) and cycles: fitted with auxiliary motor, with electric motor for propulsion, with or without side-cars: side-cars"
5147,871190,1875833801.0,1695220407.0,DNK,0.9037156735827472,0.7317851003591926,0.8939476709800048,"Motocykly (včetně mopedů) a jízdní kola vybavená pomocným motorem, postranní vozíky pro motocykly (kromě s elektrických","Motorcycles (including mopeds) and cycles: n.e.c. in heading no. 8711, fitted with auxiliary motor, with or without side-cars: side-cars"
5148,871200,8857110548.0,3285908455.0,DEU,0.370991017577621,0.13393725218571084,0.13326381118871392,Kola jízdní aj bez motoru(vč dodávk.tříkolek),"Bicycles and other cycles: including delivery tricycles, not motorised"
5149,871310,1133300484.0,267028358.0,DEU,0.23562008643772892,0.3067450907934773,0.1688956176272755,Vozíky invalidní bez zařízení pro mech.pohon,Carriages for disabled persons: not mechanically propelled
5150,871390,802429302.0,216038469.0,DEU,0.26923053340841235,0.2643717407635491,0.17342933949687533,Vozíky invalidní s motorem aj zař.mech.pohon.,Carriages for disabled persons: mechanically propelled
5151,871410,13056634271.0,2769121314.0,ITA,0.21208538559975415,0.19362305192068996,0.1755968670680252,"Části, součásti a příslušenství motocyklů, vč. mopedů",Motorcycles (including mopeds): parts and accessories
5152,871420,1206139047.0,413726330.0,DEU,0.34301710986726724,0.14435704098688215,0.1299520843457707,Části křesel pojízdných ap vozíků invalidních,Carriages for disabled persons: parts and accessories thereof
5153,871491,3450418070.0,347275169.0,DEU,0.1006472728680093,0.32714843962728274,0.15666906638257144,"Rámy,vidlice motocyklů,jízd.kol,invalid.voz.","Cycles: frames and forks, and parts thereof"
5154,871492,646596063.0,165944727.0,ITA,0.256643577800442,0.1800762233519521,0.114134391635119,"Ráfky,paprsky kol motocyklů,jízd.kol,inval.v.","Cycles: parts thereof, wheel rims and spokes"
5155,871493,1024742396.0,181586478.0,DEU,0.1772020741103406,0.11757982474663559,0.20778820667216108,"Hlavy,volnoběh řetěz.motocyklů,jízd.kol,inv.v","Cycles: parts thereof, hubs (other than coaster braking hubs and hub brakes) and free-wheel sprocket-wheels"
5156,871494,1613756190.0,239329223.0,DEU,0.14830568860591017,0.15911856238459,0.25999078579800144,"Brzdy vč středových motocyklů,jízd.kol,inv.v.","Cycles: parts thereof, brakes, including coaster braking hubs and hub-brakes, and parts thereof"
5157,871495,317325280.0,130943507.0,ITA,0.41264757412330966,0.214944604153546,0.4314192241320718,"Sedla jízdních kol,invalidních vozíků","Cycles: parts thereof, saddles"
5158,871496,1009238579.0,227672245.0,DEU,0.22558813122818602,0.12989467225363996,0.1799658163779258,"Pedály,ústrojí pedál.motocyklů,jízd.kol,inv.v","Cycles: parts, pedals and crank-gear, and parts thereof"
5159,871499,4901478434.0,1438183073.0,DEU,0.29341821908748605,0.13392510871425817,0.12155100780034772,"Části ost.motocyklů,jízdních kol,invalid.voz.","Cycles: parts thereof, n.e.c. in item no. 8714.9"
5160,871500,2317439872.0,498108744.0,DEU,0.2149392310101757,0.5615911842161863,0.1692169396393482,"Kočárky dětské,sportovní ap vozidla dětská",Baby carriages and parts thereof
5161,871610,2523070544.0,1002642904.0,DEU,0.3973899605717881,0.18640465761544867,0.37718692161420336,"Přívěsy,návěsy obytné,campingové,karavan.typu","Trailers and semi-trailers: of the caravan type, for housing or camping"
5162,871620,1002864132.0,717217229.0,DEU,0.7151688908941854,0.07816539710186343,0.1268030697785072,"Návěsy aj samonakládací,-výklopné pro zeměděl","Trailers and semi-trailers: self-loading or self-unloading, for agricultural purposes"
5163,871631,1600741126.0,555532523.0,DEU,0.3470470733691889,0.09990059285874488,0.13000282031859298,"Přívěsy,návěsy pro přepravu zboží,nádržkové",Tanker trailers and tanker semi-trailers
5164,871639,15429600371.0,7082833487.0,DEU,0.4590419269906832,0.14072442814197744,0.29740432782652804,"Přívěsy,návěsy pro přepravu zboží,ne nádržk.",Trailers and semi-trailers: (other than tanker type)
5165,871640,1894153250.0,970786363.0,DEU,0.5125173282573625,0.0702442584619886,0.11372472478002968,"Přívěsy,návěsy ostatní",Trailers and semi-trailers: n.e.c. in item no. 8716.3
5166,871680,3738397724.0,852164129.0,DEU,0.22794902841108192,0.2482252276385654,0.16799947985023225,Vozidla ostatní bez mechanického pohonu,Vehicles: n.e.c. in heading no. 8716
5167,871690,11920525577.0,6095324426.0,DEU,0.511330174716507,0.10653226313881006,0.161987510821124,"Část přívěsů,návěsů,vozidel bez mechan.pohonu","Trailers, semi-trailers and other vehicles not mechanically propelled: parts thereof for heading no. 8716"
5168,880100,105216103.0,34252969.0,CZE,0.3255487327828517,0.07492413157628687,0.17032881992846324,"Balony,vzducholodě;kluzáky,rogala apod.","Balloons and dirigibles: gliders, hang gliders and other non-powered aircraft."
5169,880211,1931598921.0,878055357.9999999,FRA,0.45457436761531506,0.13320396251273933,0.3372585793633821,Vrtulníky o vlastní hmotnosti <= 2 000 kg (kromě bezpilotních čísla 8806),"Helicopters, except unmanned: of an unladen weight not exceeding 2000kg"
5170,880212,5729079621.0,2133915042.0,DEU,0.3724708300750635,0.18529506448805533,0.2418480356109715,Vrtulníky o vlastní hmotnosti > 2 000 kg (kromě bezpilotních čísla 8806),"Helicopters, except unmanned: of an unladen weight exceeding 2000kg"
5171,880220,1736424096.0,485026126.0,AUT,0.2793246921171497,0.3184143483373033,0.15003512355242396,"Letouny a ostatní motorová letadla, o vlastní hmotnosti <= 2 000 kg (kromě vrtulníků, vzducholodí a bezpilotních letadel","Aeroplanes and other aircraft, except unmanned: of an unladen weight not exceeding 2000kg"
5172,880230,13755495517.0,3957108344.0,FRA,0.28767472164921504,0.1303045465081875,0.23459250858238218,"Letouny a ostatní motorová letadla, o vlastní hmotnosti > 2 000, avšak <= 15 000 kg (kromě vrtulníků, vzducholodí a bezp","Aeroplanes and other aircraft, except unmanned: of an unladen weight exceeding 2000kg but not exceeding 15,000kg"
5173,880240,112852029828.0,57698949661.0,FRA,0.511279679673818,0.18268089541226373,0.3755808414058471,"Letouny a ostatní motorová letadla, o vlastní hmotnosti > 15 000 kg (kromě vrtulníků, vzducholodí a bezpilotních letadel","Aeroplanes and other aircraft, except unmanned: of an unladen weight exceeding 15,000kg"
5174,880260,1198482877.0,472599026.99999994,DEU,0.3943310631045419,0.15281185885194698,0.3895299041731714,Lodě kosm.(vč družic)a balist.a kosm.nosné r.,Spacecraft: (including satellites) and suborbital and spacecraft launch vehicles
5175,880400,414114166.0,99919987.0,FRA,0.2412860877596735,0.11923137587273203,0.1715323776137876,"Padáky,i rotující,části,příslušenství",Parachutes (including dirigible parachutes and paragliders) and rotochutes: parts thereof and accessories thereto
